tweet_id,tweet_text,organization
722008127122452480,IIM Ahd says Mum-Ahd Bullet train will have to make 100 trips a day to be financially viable.,RailMinIndia
722010898999730176,Are hybrid vehicles exempt in Odd Even Doosra? Where can notification be seen?,dtptraffic
722011124468682752,Sir I request you to check car with CNG sticker every second car with CNG sticker is fake. All money gone to AAP delhi govt.,DelhiPolice
722015280977678336,What is the punishment if one gets caught driving car without driving license and insurance paper?,dtptraffic
722021203347697668,PNR-6150862682 Trn:13483 Double team:18-04-2016 From FD to DLI Cls:3A P1-B1 9 P2-B1 10 pillow quality very poor and no replacement.,RailMinIndia
722022529938927616,Deepak mishra will be new additional director general of. CRPF.,DelhiPolice
722022654119518212,Unmanned LC JC-19 bet. PRR-TAO closed byDiversion for safety of road users.,RailMinIndia
722024475227766784,Sir request help to get lower berth. I and wife travelling with 1 month old daughter and 4 year old. PNR 2863156129.,RailMinIndia
722025662597492737,I am not able to access my irctc account. I had written the problem to the irctc customer care email on 14th apr but no reply.,RailMinIndia
722027764753293313,Today I have learned pollution certificate and cng sticker is not a valid id. Paid a fine of Rs. 2000/-. Please enlighten us.,dtptraffic
722030751391154177,Booked Ticket in Feb. Train canceled no refund till date no revert on Mail sent to IRCTC.,RailMinIndia
722032540870164481,Another shameful act by police in railway. Must act on such incidents.,RailMinIndia
722032665164169216,This stall in Malda railway station charges Rs 5/- extra as cooling charges for water bottles.,RailMinIndia
722032998489669632,Sir getting a long delay in getting refunds of rail tickets on id it's showing refund but not in bank a/c.,RailMinIndia
722035315528056832,Have question in entire IR is there planted LOTUS at any station?,RailMinIndia
722037694822526980,348 challans till 2pm today; 152 by and 196 by Delhi Govt enforcement teams.,dtptraffic
722041080561082368,Too many people smoke in long distance trains why aren't CCTV cameras and smoke detectors installed with heavy fine imposed.,RailMinIndia
722044466903719940,Sir there is total jam from Red Cross Road to Jantar Mantar.,dtptraffic
722048547206471681,Harbor Line trains are continuously running late at an average of 7/8 minutes every single day. No one is bothered.,RailMinIndia
722049898468671488,Good effort by traffic police in controlling vehicles. Will they be doing all this in normal days also without usual corruption.,dtptraffic
722050004731498500,Is there scientific evidence = CNG more safer than diesel particles.,DelhiPolice
722050649634918400,Today I lost my Wallet while boarding metro (NDLS metro station). I lost my money at the moment,DelhiPolice
722050822314438657,Oh yes please note fans some fans rear seat 60 61 62 in coach D4 of train 12061 not working. Please get it fixed. Thanks.,RailMinIndia
722050849938124800,I'd proofs and other important doc. I request to as I need only my documents. It's very important for me (2/3).,DelhiPolice
722051048467070976,I have made complaint to and also a online land report on Please help.,DelhiPolice
722051277845303297,No water supply in s5 coach in13351 pnr 6754237808. Please take necessary action.,RailMinIndia
722052350580367360,Dear Isn't it inciting riots? Perfect case for IT Act 2000 Section 66F.,DelhiPolice
722059140403695620,I want hot milk sir please help me sir pnr 8530047633 birth no. S-13 shit no. 17to 22 Please sir help urgent urgent.,RailMinIndia
722061610383196161,Could you please let me know the twitter a/c of dcp and acp lodhi colony. I don't know their account.,DelhiPolice
722061621367930880,Traveled about 20 times on Trn 15035/36 in CC. On April13 cleanliness and order was awesome.,RailMinIndia
722067226631782400,Lajpat to ashram. Packed. People following Odd Even both is the main problem. Odd Even.,dtptraffic
722068149416378368,Please. Help me I have 2 transfer my ticket issued on my name to my sisters name were to contact and what's the process,RailMinIndia
722068172979834880,All d best for our new and great idea of odd even rule in delhi.,DelhiPolice
722068239455363073,From Shivaji stadium metro station to N Block outer circle auto charges flat Rs. 50! Chor government! Sheer loot.,dtptraffic
722069406537408512,Heavy traffic at Raja Garden flyover FYI.,dtptraffic
722070837134827520,Jam at new ashok nagar entry bridge near new ashok nagar metro station.,dtptraffic
722071902227857409,Fine was supposed to be from necklace road to lingampally not lingampally to falaknuma 5/n.,RailMinIndia
722075210267172864,Thanks for the information.,dtptraffic
722075392538836992,Kalyug the AgeOfFalseness but we have beacons of TruthandSacrifice like Sant Asaram Bapuji. à¤¸à¤¤à¥à¤¯à¤®à¥à¤µ_à¤à¤¯à¤¤à¥.,DelhiPolice
722079054929592320,Bus not driving in bus lane and very rash driving in Delhi University at Roop Nagar round about 8:30PM.,dtptraffic
722081862638825472,710 challans today issued 256 challans while govt enforcement teams found 454 violating vehicles. Odd Even Dobara.,dtptraffic
722081965780967424,I have been duped by Uber's driver this evening. Yet to contact me.,DelhiPolice
722082717182115844,One month girl is still missing since 18 march. No hope need strong action against culprits.,DelhiPolice
722083618680492032,Vehicles parked at road divider at jafrabad police station.,DelhiPolice
722084541557395457,Main road of Gokal Puri is sold by local police to carts wala Shameful. No action. Even on 3 calls to PCR please wear bengal.,DelhiPolice
722085187614445569,One temple is being built at a block opposite agarwal sweets Gokal Puri Delhi Police staff is supporting this.,DelhiPolice
722085226038464512,SIR WHAT IS THE WAY SO THAT I CAN REGISTER COMPLAINT AGAINST INJUSTICE BEING DONE BY.,DelhiPolice
722085420285079552,What is the use of twitter account if there is no action on any compliant. Better to wear bangles. Corrupt delhi police.,DelhiPolice
722092027752656897,No water in B1 coach of train 18110 need help we are getting problem kindly resolve it we are waiting from last 5 station.,RailMinIndia
722092607073980416,Someone cheated with me online also doing with others. Need help to catch him I have his pictures and contact details also FB ID.,DelhiPolice
722094534759477252,Need medical aid. Train No 12456 3ac sleeper 55 coach is B-1:-B Mr Arvind Gupta Parent looking help.,RailMinIndia
722097078617448448,Traveling with navjeevan express bedrolls are not properly packed. Might be used ones. Also no towel/napkin provided. Coach b5 38.,RailMinIndia
722097793951731712,A stall besides sell Rail Neer but Rs. 5/- extra at Rs. 20/-.,RailMinIndia
722099781015699456,Please look after this habitual abuser and teach him some lesson and social behavior,DelhiPolice
722100921552015360,Please ensure security also. Bag snatching incident happened with my parents 30/3/2016 night. Lost imp doc and money.,RailMinIndia
722102791280439297,Reminder no 10. Parent looking improve traffic congestion on expert golwalkar marg from police line to point kalan due to encroachment.,dtptraffic
722104039068962817,PLEASE START A NEW DIRECT TRAIN SERVICE BETWEEN AHMEDABAD and SAINAGAR SHIRDI THANKS.,RailMinIndia
722104230488707073,24hrs to my phone being snatched by bikers what are you doing? Please help.,DelhiPolice
722110517964189701,Jise Khuda Rakhe Use Kaun Chake. Secular will be able to arrest him? Why this Rat is hiding in hole?,DelhiPolice
722110706884218880,Entry of trucks allowed only after 11 pm. But trucks entered well before 11 pm. Mukarba Chowk.,dtptraffic
722111076557582337,Driver harassment and abuse. I took from chd-delhi on 16th. Please read:.,dtptraffic
722112475735273472,Mumbai's Lifeline and Respond 2WaterCrisis.,RailMinIndia
722112520358526976,When a person with reserved seat is unable to walk and use bathroom. Railway journeys.,RailMinIndia
722113258551906305,Please increase no. Of General coaches in each train for poors of country.,RailMinIndia
722116739203526657,The coaches in cheran express 12674 are horribly dirty today upper berths in coach S5. My PNR 4419033542.,RailMinIndia
722120044130361346,Can somebody get the fan's sound problem corrected in coach B1 of 12106 G CSTM Vidarbha express? It's torturous.,RailMinIndia
722120530380341248,Traffic lights on Connaught Place-Minto Road junction aren't working. Nearly impossible for pedestrians to cross. Please help.,dtptraffic
722121199506104320,When silchar assam to tripura train will start.,RailMinIndia
722122718020255745,Train 14660 rescheduled to depart after 6 hours. Porn 2417275109. Shouldn't there be a system to inform via sms.,RailMinIndia
722130105401643008,Till now the problem have not resolved on Jodhpur railwaystation regarding sanitation. Dissatisfied regarding action.,RailMinIndia
722135321048182786,After independence got best railway minister under govt,RailMinIndia
722135596819484673,Blame and not,DelhiPolice
722135813757095936,Heavy traffic congestion at shastri park.,dtptraffic
722137254290784256,The bypass line at goodwill help to regulate freights more easily towards blp without bling main line,RailMinIndia
722138576524148736,"""SEEMANCHAL EXPRESS - 12488"" on 9th April 2016. Please see the image.",RailMinIndia
722140552569835520,Thank You to realized that thieves and snatchers are free to drive without helmet and can easily run away too long busy Ring Road.,DelhiPolice
722141056087642112,Thank you also realising that you have no system and already given up for catching snatchers which is a common crime on RingRoad.,DelhiPolice
722141554127691776,Thieves are more brave than in Delhi and they accept it openly. Shame on you. Delhi Police.,DelhiPolice
722153940004024321,I am mr IPC 498a. Hey. I want to end my life. Don't get married in India.,DelhiPolice
722154324722208768,Three dead 22 injured in a fire incident in Sunlight Colony area (near Ashram Chowk) in Delhi: DCP South East.,DelhiPolice
722167244713799680,Respected sir can we think about it in. Future plans. General bogi.,RailMinIndia
722224716425986052,Am not seeing any ground action taken also about the Traffic Signals hiding behind lamp posts many times no action as yet.,dtptraffic
722237143293288451,I wanted to ask are a group of women also exempt under odd even scheme? Or only single women drivers are exempt?,dtptraffic
722237456288976896,Need your kind attention. Sir. Nobody is listening. No. Strong. Action. Against. Culprits.,DelhiPolice
722241289668923393,Bad state people struggling and infr not working.,RailMinIndia
722244619166089217,Is there some problem at dhaula kuan. Send like a lathi charge and heavy congestion on at this time.,dtptraffic
722245401517142017,Culprits are independent. No strong against them. Girl is missing since 18 march. Delhi Police.,DelhiPolice
722247994419060736,Are you listening?,DelhiPolice
