id,urgency,grievance,department
87834,HIGHLY URGENT,"Janakpur नदी किनारामा अवैधानिक रूपमा हतियारसहित समूह बसेको छ, स्थानीय बासिन्दामाथि ठूलो खतरा छ। तत्काल हस्तक्षेप आवश्यक छ। तस्वीरहरु अनुरोध गरेमा दिन्छु।",Security & Law Enforcement
87835,HIGHLY URGENT,Power substation fire in Lalitpur has cut electricity for thousands; restore power and investigate safety immediately. I have contacted the local office multiple times but no effective action yet.,"Infrastructure, Utilities & Natural Resources"
87836,HIGHLY URGENT,"Hetauda नदी किनारामा अवैधानिक रूपमा हतियारसहित समूह बसेको छ, स्थानीय बासिन्दामाथि ठूलो खतरा छ। तत्काल हस्तक्षेप आवश्यक छ। धेरै परिवार प्रभावित छन्।",Security & Law Enforcement
87837,URGENT,Sunsari मा राति प्रहरी गस्ती कम भएको समुदायले गुनासो गरेका छन्। कृपया प्रहरी उपस्थितिको व्यवस्था गर्नुहोस्। यो मुद्दा महिनौंदेखि चलेको छ।,Security & Law Enforcement
87838,HIGHLY URGENT,"Makwanpur मा सबस्टेशनमा आगो लागेको छ र हजारौं घरबत्ती गईएको छ, तत्काल जाँच र मर्मत गर्नुहोस्।","Infrastructure, Utilities & Natural Resources"
87839,URGENT,"Sunsari नजिक पानी पाइप फुटेको छ र आपूर्ति घटेको छ, छिटो मर्मत गरिदिनुहोस्। यो मुद्दा महिनौंदेखि चलेको छ।","Infrastructure, Utilities & Natural Resources"
87840,NORMAL,Janakpur का साना सडकमा रोड संकेतहरु थपिदिनुहोस्। यो मुद्दा महिनौंदेखि चलेको छ।,"Infrastructure, Utilities & Natural Resources"
87841,HIGHLY URGENT,Chitwan मा आँधीले विद्यालयको छत भत्कियो; धेरै बालबालिका घाइते भएका छन्। तत्काल उद्धार र उपचार आवश्यक छ।,"Education, Health & Social Welfare"
87842,NORMAL,Suggestion: set up a public bicycle parking area near Biratnagar market.,"Infrastructure, Utilities & Natural Resources"
87843,HIGHLY URGENT,"Kathmandu वार्डमा पिउने पानी प्रदूषित भएको रिपोर्ट आएको छ, कृपया साफ पानी र चेतावनी जारी गर्नुहोला। धेरै परिवार प्रभावित छन्।",Municipal Governance & Community Services
87844,URGENT,Vaccination schedule at Dhangadhi health center has been repeatedly postponed leading to missed doses. Request rescheduling and communication.,"Education, Health & Social Welfare"
87845,URGENT,Reports of illegal construction without permit near the municipal office in Pokhara. Please investigate. Waiting for urgent action from the office.,Security & Law Enforcement
87846,NORMAL,Can the police consider a community awareness program on cyber fraud in Bardiya?,Security & Law Enforcement
87847,NORMAL,Can municipal notice boards be updated weekly with upcoming local meetings? This has been ongoing for months.,Municipal Governance & Community Services
87848,URGENT,Vaccination schedule at Saptari health center has been repeatedly postponed leading to missed doses. Request rescheduling and communication. This has been ongoing for months.,"Education, Health & Social Welfare"
87849,URGENT,Reports of illegal construction without permit near the municipal office in Nuwakot. Please investigate.,Security & Law Enforcement
87850,NORMAL,Kathmandu स्वास्थ्य चौकी नजिक रहेको जेब्रा क्रसिङ पेन्ट गरिदिनुहोस्। तस्वीरहरु अनुरोध गरेमा दिन्छु।,Municipal Governance & Community Services
87851,URGENT,Major potholes on the arterial road of Chitwan cause vehicle damage; schedule patchwork soon.,"Infrastructure, Utilities & Natural Resources"
87852,NORMAL,Suggestion: please improve library hours at Janakpur school so students can use it after classes. Please respond within 24 hours.,"Education, Health & Social Welfare"
87853,HIGHLY URGENT,"Lalitpur वार्डमा संक्रामक रोग फैलिएको छ, जनस्वास्थ्य कदमहरू तुरुन्त आवश्यक छन्। तस्वीरहरु अनुरोध गरेमा दिन्छु।","Education, Health & Social Welfare"
