tweet_id,organization,cleaned_tweet
723419012869165057,nepalpolice,parent looking see some body dumping the garbage near sector 14 dwarka metro station at the entry point. doing this after 9 pm only.
723420881301561344,nepalpolice,what a joke on1hand vhav sch honest constable and on the other hand v have mp malya
723427417516183552,trafficpolicenepal,go to bed nagar police towed my car yesterday from roadside and left at chowk and wrote in challan that car was parked at chowk.
723428838970019843,trafficpolicenepal,when i paid the challan fee then the traffic police said we do not need money if you don't have. wow! then why did they asked for.
723429666942390272,trafficpolicenepal,i would have ran if i wanted but i took his permission to take my car and his behaviour was weird that's why people don't blv.
723433379706728448,irdnepal,form 4 for ay16-17 is not available on the website. please resolve.
723435014898098177,nepalpolice,sir my phone had been stolen on 18apr online portal to lodge comment not working and denied in station can you help in tracking.
723442636997062656,nepalpolice,odd even sideeffect lost iphone in reported in 10 minutes with suspects but lost 5 hours no action.
723443332261629952,nepalpolice,security breach and misconduct by drivers. no to ola.
723443466068348928,nepalpolice,gym+boutique in a residential basement and no fire prov/unsafe. tragedy waiting to happen.
723444651210887168,trafficpolicenepal,mother father's today reservation in rail buy my car no. is odd can i drop them today. is any type of exemption?
723445993677578240,trafficpolicenepal,i asked the police on my own that how much i have to pay the challan then also he said if you do not pay we will seize your car.
723446449413885952,irdnepal,please initiate proceedings against sdil for siphoning money from. sovereign unnathi.
723471957493186560,trafficpolicenepal,you should include one of the offence as driving with tinted glasses in traffic sentinel application. i see lots of such cars everyday.
723473076697096192,trafficpolicenepal,why do people park their cars on main road in unauthorised areas and you people are not taking action and not towing vehicles.
723474532573581312,trafficpolicenepal,please look we have a huge traffic jam and chaos road due to illegal tempo/car/truck parking on bhajanpura service lane.
723480115011837952,trafficpolicenepal,2 major accidents on dnd flyway. god knows what s wrong today. please drive safe. :(.
723497704454688769,trafficpolicenepal,heavy traffic jam mandi house to ito square. found most of the cars flaunting the odd even rules.
723500643718184960,nepalpolice,u people are good for nothing! today noon my father looted by some goons near anandvihar! he had 27k and phone.
723501402467753985,nepalpolice,u people only focusing leaders and media person. i would say your organization is full of fraud people.
723509350686330880,trafficpolicenepal,pleading may not help. heavy penalties would be deterrent 4 offenders. disobedience 2 zebra traffic lights on drive 0. civic sense
723511644408700928,trafficpolicenepal,under ramesh nagar metro stn road. what kind of traffic police you are?
723517046512738304,nepalpolice,roadside tents for functn/wedding (dwarka sec7 plot7). is this even legal? nuisance 2/2.
723529133737664513,trafficpolicenepal,huge traffic jam at dhauli piano janak puri signal. traffic police number busy for last 10 minutes. can someone help?
723533239814631425,trafficpolicenepal,you are requested to please send someone to clear the traffic near c-1 janakpuri near mata chanan devi hospital.
723538589225783296,nepalpolice,exemplary work by pradeep kr paliwal sho sunlight colony. absolutely commendable. salute.
723539370918088705,nepalpolice,report no 1250881 no action by police stranded on road my stuff stolen from car in vip area dr. rajendra prasad road.
723544263909203969,trafficpolicenepal,please resoled isbt jam i am stuck last one hour.
723549455354470400,nepalpolice,please help. lost my phone at yamuna bank metro station now mobile:09764678568 imei:3590380609166701 imsi 404276220586846.
723552128665567232,nepalpolice,congratulations to paid creep for lying through his teeth takes guts to do so even when online.
723555007468056577,trafficpolicenepal,driver of this taxi made obscene gestures. tried to overtake dangerously several times at 80-90kmph.
723559256004272128,nepalpolice,so no way honking even as start typing any message apart from call snooping y savin such revenge frejus speaking truth after toleration long
723559292931026948,trafficpolicenepal,: super jam from mayapuri depot to janakpuri. i know lots of marriages but does a person in a ambulance knew that! no control?
723563860347723777,irdnepal,am rap ali platinum please do the audit of amrapali accounts. we need to know what they did for the money received from buyer.
723568292569448450,nepalpolice,sc stays uttarakhand hc order.
723569297302364160,trafficpolicenepal,what is the solution of badarpur jam.
723572770567794690,irdnepal,: great efforts in digitization to enable seamless efiling of taxes. keep up the great work!
723573537689198593,irdnepal,sir product thanu planned to stock their profit money in swiss account. please ban his passport soon. 100cr in 6 days theri baby.
723581298963410944,nepalpolice,such tweets are enough to raise communal tensions. please register a case asap.
723581758600433666,nepalpolice,such tweets vitiate communal harmony and can also cause rift and violence. please see to it.
723582435980652544,trafficpolicenepal,10 complaints no action. one day it will create blunder for us. if not repaired will be forced to tweet to ministry of roadways.
723583122239967233,nepalpolice,can a fir be registered for such tweet? if so then we should get it done asap.
723583645852811264,trafficpolicenepal,just passed by gurgaon toll and surprised to see how 5 no wale talking bribe from truck drivers all this leads to heavy traffic jam.
723589029346705408,nepalpolice,stranded on the road with my wife to get a form of my complaint. thieves openly steel people's stuff.
723597749216772096,irdnepal,keep eye on tax payment of vetrivel nearing 100crs? 100cr in 6 days theri baby.
723598165467869188,nepalpolice,dear shldnt action be taken against this?
723600656846622720,nepalpolice,giving a heads up. if again communal tension reignites madam needs to be booked.
723616053956349952,nepalpolice,request to check who is firing cracker in sarita vihar jasola or nfc area at too:00 am in night.
723690580069498881,irdnepal,still it department is giving demand notices.
723691794035257344,nepalpolice,time constabulary is treated humanely they are face of. police.
723697597005836289,trafficpolicenepal,is it allowed to visit doc on odd day with even no? odd even.
723712378605559808,trafficpolicenepal,see the difference centre act on common man tweets so promptly and state govt don't bothering.
723724141270958081,nepalpolice,tf? what low does?
723729646555013121,trafficpolicenepal,spotted countless odd even violations and no fines in ashok vihar. y? civil defence present but no.
723739504519958532,trafficpolicenepal,thank you fines may not change the mentality of violators but must be levied. odd even.
723748703249387521,trafficpolicenepal,road signal at crossing near mv metro extn on noida expressway faulty for last 2 years. serious traffic hazard. any excuse please?
723752111377248256,trafficpolicenepal,parking of vehicles in the entire tamil sangam road towards sangam theater obstructing traffic.
723752201064046592,trafficpolicenepal,also the signal in front of mohansingh market towards sangam theater hiding behind lamp post.
723754388422971392,nepalpolice,auto outside mandi house metro are unwilling to move charging at sharing system charging rs. 30/pessenger.
723755052238663680,nepalpolice,plsconfirm my phone has put ontracking i don't trust geetacolony police lr no 0068/2016 imei no355490069112773 and 355490069112781.
723756881890684928,trafficpolicenepal,odd-even on the same day! looks like nobody is scared anymore! odd even fail.
